bnf_code,bnf_name,items
20020200332,Soffcrepe bandage 7.5cm x 4.5m,8
1001010J0B4AXBH,"Nurofen for Child Cold, Pain & Fever S/berry 100mg/5ml susp",8
20050300315,Shiley uncuffed paediatric tracheostomy tube 39mm length,8
0906040G0CIACBH,"E-D3 1,000unit capsules",8
20030900358,CovaWound Silicone Foam dressing 5cm x 5cm,8
1502010S0AAADAD,Prilocaine 500mg/50ml solution for injection vials,8
23300263328,Suportx breathable tube ostomy belt with hole medium 20cm black,8
21270001143,Haddenham Goldpunkt custom fit malleolus pads for,8
23350103751,"Moderma Flex convex colostomy bag with filter, maxi 25mm transparent",8
1201010C0AAABAB,Aluminium acetate 13% ear drops,8
20031000021,Carbopad VC dressing 10cm x 20cm,8
23941009351,SenSura Click Xpro two piece ostomy system baseplate 40mm 20mm,8
23940709625,Nova 2 two piece ostomy system colostomy bag opaque 36mm,8
23945909485,Combimate SuperFlex two piece ostomy system 38mm flange 25mm,8
23945909628,"Pelican ModaVi two piece ostomy system ileostomy bag with filter, small 60mm neutral",8
0801050AAAAABAB,Imatinib 400mg tablets,8
0901020G0CNAABF,Valupak Folic acid 400microgram tablets,8
0901030R0BBAAAA,Siklos 1000mg tablets,8
0410030B0BCAAAG,Zubsolv 1.4mg/0.36mg sublingual tablets,8
21270001459,Juzo Expert Strong internal sewn-in adhesive border piece for lymphoedema garment upper extremities,8
21270002957,Mobiderm made to measure armsleeve with mitten and thumb,8
20200000312,DermaSilk fingerless gloves small adult,8
20030400326,CovaWound Hydrocolloid Thin/Transparent dressing 5cm x 7cm rectangular,8
0905011D0BIADAN,A1-Cal 250mg effervescent tablets,8
23600706525,"NovaLife TRE 1 open convex ileostomy bag with viewing option, midi 40-46mm",8
21290000129,Liqua Care FlowGel diabetic orthotic insoles size 41-42,8
1304000F0AACPCP,Betamethasone valerate 0.1% cream 10% in Aqueous cream,8
20040200300,Absorbent cotton and viscose ribbon gauze BP 1988 sterile 1.25cm,8
1304000F0BBAKCA,Betnovate-C cream,8
091102000BBGTBA,Solgar CoQ-10 100mg capsules,8
1311010I0AAABAB,Isopropyl alcohol 70% liquid,8
21270002657,Haddenham Doktus MTO class 2 (23-32mmHg) thigh length closed toe,8
1001022U0BBAAAA,Adcortyl Intra-articular / Intradermal 10mg/1ml inj ampoules,8
091101000AADQDQ,Arginine 500mg tablets,8
22505305002,Non-sterile leg bag 500ml,8
0204000M0AAADAD,Nadolol 10mg/5ml oral liquid,8
20090001063,Skinnies Viscose stockinette knee length shorts small adult,8
21010900877,Medlance Plus lancets 1.2mm/30gauge,8
0409010W0BDAIAH,Oprymea 2.1mg modified-release tablets,8
1108010C0AABABA,Acetylcysteine 10% eye drops preservative free,8
20030400280,Nu-Derm dressing thin 10cm x 10cm square,8
23300263410,Suportx Easy Peel ostomy belt with hole extra large 20cm white,8
23350103796,"Moderma Flex convex colostomy bag with filter and SoftFlex skin barrier, maxi 35mm",8
21290000165,Footshield II shoe medium right,8
20032500037,Snap Plus straps for 150ml cartridges medium,8
21270001151,Haddenham Goldpunkt custom fit class 2 (23-32mmHg) armsleeve with glove and fingers,8
20090001100,Skinnies WEB stockinette shorts adult,8
190205500BCFJA0,Allergenics Hair shampoo,8
0601040I0BDACAG,GSF-Syrup oral gel 18g sachets orange,8
23941009651,"Assura Inspire two piece ostomy system ileo bag with filter & Hide-Away outlet, maxi 50mm transpt",8
21270002078,Haddenham Venex Microlight class 2 (23-32mmHg) below knee open toe,8
20040200310,Absorbent cotton and viscose ribbon gauze BP 1988 sterile 2.5cm,8
23355603837,"Welland FreeStyle Vie Curvex colostomy bag with Dual Carb filter, large plateau 13-43mm clear",8
1306010C0AABABA,Benzoyl peroxide 4% cream,8
0501070M0BBAAAA,Fucidin 250mg/5ml oral suspension,8
23300000002,Suportx shield ostomy belt with Easy Peel fastening medium 15cm left shield black,8
20090000330,Comfigrip bandage 6.25cm size B,8
23941009355,SenSura Click Xpro two piece ostomy system baseplate 50mm 35mm,8
23355903567,"Option Alginate colostomy bag with filter, maxi 20-90mm clear",8
23940709791,NovaLife 2 two piece ostomy system flange 20-28mm,8
0701010T0BCAAAF,Syntometrine 500micrograms/1ml inj ampoules,8
0407020Q0AAGDGD,Morphine sulfate 15mg suppositories,8
23945909573,Combimate two piece ostomy system urostomy bag medium 57mm transparent,8
23300263594,Suportx female low waist ostomy girdle with hole medium black,8
20032500020,Snap cartridge device 100mmHg,8
0407010H0BEAAAI,Calpol Infant Original 120mg/5ml oral suspension,8
20030100102,Absorbent perforated plastic film faced dressing 20cm x 10cm,8
23350103501,Colostomy bag with karaya 5 seal 32mm,8
23301023189,Comfizz Level I female support briefs XX large/XXX large teal,8
23052400500,Ostomy kidney seal small,8
20031000045,Askina Carbosorb dressing 10cm x 10cm,8
21270001782,Juzo Dynamic custom fit class 2 (23-32mmHg) tights closed toe,8
23305951036,Vanilla Blush Level 2/3 female support briefs XXXX large white,8
21270002805,Sigvaris Style Transparent (15-20mmHg) thigh (length/high) closed toe with grip top plus,8
20031500025,Option wound manager bag oblong,8
23350103593,Compact colostomy bag with filter 32mm beige,8
0602010Z0AAAJAJ,Levothyroxine 35microgram / Liothyronine 8microgram tablets,8
1104020T0BUABAA,Allercrom 2% eye drops (FDC International Ltd),8
22902409142,"Male pubic pressure urinal rubber bag with double based flange, extra large straight top",8
20031600114,Cutimed Siltec Sorbact B dressing 17.5cm x 17.5cm,8
0602010Z0AAACAC,Levothyroxine sodium 57microg / Liothyronine 13.5microg tab,8
23603456416,"Pelican Platinum with Vitamin E ileostomy bag with filter, standard 25mm clear",8
0906025P0AAAAAA,Riboflavin 50mg tablets,8
0906040B0BDABAI,AlciDol 0.5microgram softgel capsules,8
23300263447,Suportx Easy Peel ostomy belt with hole medium 26cm skin,8
23605606310,Welland Aura ileostomy bag mini 32mm beige,8
0407020M0BBABAV,Physeptone 10mg/1ml solution for injection ampoules,8
21270002046,Juzo Dynamic custom fit class 1 (18-21mmHg) armsleeve,8
0301020I0AAAAAA,Ipratropium bromide 20micrograms/dose inhaler,8
0501021G0AAABAB,Ceftriaxone 250mg powder for solution for injection vials,8
0906040G0DEACDR,"D-Max 20,000unit capsules",8
0206020C0BVAAAV,Zemret 180 XL capsules,8
23944109536,"Harmony Duo two piece ostomy system colostomy bag with filter, mini 13-32mm",8
21270002960,Mobiderm made to measure thigh length open toe,8
23351003583,"Assura colostomy bag with filter, midi clear 35mm",8
23355603635,Welland Silhouette colostomy bag 38mm clear,8
0906040N0AAFMFM,"Ergocalciferol 1,500units/ml oral solution sugar free",8
0603020T0AAAYAY,Prednisolone 15mg/5ml oral liquid,8
23940109690,Conform 2 two piece ostomy system urostomy bag 35mm beige,8
21270000638,Altiven class 2 (23-32mmHg) tights open toe,8
23940709801,NovaLife 2 two piece ostomy system flange 50-62mm,8
23355903601,"Pelican ModaVi colostomy bag with filter, medium 30mm black",8
23350703827,"NovaLife 1 colostomy bag with viewing option, midi opaque 45-55/70mm",8
23300263425,Suportx Easy Peel ostomy belt small 26cm white,8
22902199046,Afex Core Supporter male urinal system with XXX large briefs,8
23600106258,"Moderma Flex convex ileo bag + filter, FlexWear skin barrier & Lock'n'Roll closure, maxi 25mm beige",8
23353353673,"Option soft convex colostomy bag with filter, plus 45mm plateau 35mm",8
0503010AAAAAAAA,Emtricitabine 200mg / Tenofovir 245mg tablets,8
1502010J0BYABET,Xylonor 50mg/g / 1.5mg/g gel,8
0913021F0BDABAD,PaediaSure Plus fibre Starter Pack liquid,8
23944109567,Harmony Duo two piece ostomy system standard convex wafer with Flexifit 21mm,8
21270001504,Juzo Expert Strong internal sewn-in adhesive border piece for,8
23354803524,Colodress Plus colostomy bag mini 19mm,8
21270001942,Mediven Esprit MTM class 3 (34-46mmHg) glove,8
23300263267,Suportx Easy Peel breathable ostomy belt with hole extra large 26cm skin,8
23355903537,"Colomate soft convex colostomy bag with filter and split cover, large 25mm transparent",8
22306153031,CliniSure silicone sheath standard 40mm,8
1305020S0AACCCC,Salicylic acid 2% in White soft paraffin,8
0913021I0BBABAB,PaediaSure Compact Starter Pack liquid,8
21270002682,Haddenham Doktus MTO 3cm strong plain grip top for,8
23941010070,SenSura Mio Flex two piece ostomy system light convex baseplate 35mm 18mm,8
21270001995,Sigvaris Essential Thermoregulating class 3 (34-46mmHg) thigh length open toe with grip top plus,8
20050500002,Breeze adjustable tracheostomy tube holder with elasticated cough strip,8
0503010Q0AAAAAA,Lamivudine 150mg tablets,8
22501755017,Flexicare Discreet sterile leg bag with non-latex gloves short tube 500ml,8
0601021M0BKAAAT,Laaglyda MR 60mg tablets,8
23940709812,NovaLife 2 two piece ostomy system ileostomy bag mini 55mm clear,8
20030200203,Suprasorb X dressing 2cm x 21cm rope,8
1302010F0AAANAN,Coconut oil 75% in Emulsifying ointment,8
23601006265,"Assura Inspire Seal convex ileostomy bag with filter and Hide-Away outlet, maxi 31mm transparent",8
23941009376,SenSura Flex Xpro two piece ostomy system baseplate 35mm,8
23301023291,Comfizz Level I support thong large/extra large black,8
20031700304,Suprasorb Liquacel dressing 10cm x 10cm square,8
23353453636,"Pelican Select Afresh colostomy bag with filter, mini 25mm opaque",8
23605906049,"Ileomate soft convex ileostomy bag with filter and split cover, medium 22mm transparent",8
0503010AAAAAAAA,Emtricitabine 200mg / Tenofovir disoproxil 245mg tablets,8
0403010X0AAAIAI,Trazodone 100mg/5ml oral liquid,8
0902012H0BNABA0,Rehydration Treatment granules 4.87g sach (The Boots Co),8
0404000M0BBACAU,Ritalin XL 10mg capsules,8
23603356201,"Option Alginate ileostomy bag with filter and soft touch closure, midi 25mm opaque",8
21060200325,Elastic band truss umbilical special double belt,8
21270001148,Haddenham Goldpunkt custom fit class 2 (23-32mmHg) glove with fingers,8
23924109200,Ostomy night adaptor tube,8
22303403004,Incontiaid penile sheath with adhesive strip 40mm,8
190205500AAAKAK,Sodium fluoride 0.32% / Triclosan 0.3% dental paste SF,8
20030900190,Advazorb Border Lite dressing 15cm x 15cm,8
21270000625,Altiven class 1 (18-21mmHg) thigh length closed toe,8
23943459469,Pelican Platinum two piece ostomy system baseplate 60mm ring 35mm,8
1103010P0AAAAAA,Natamycin 5% eye drops,8
23300263886,"Suportx ostomy belt with hole cutting, made to measure 20cm skin",8
20090001303,Skinnies AM vest sleeveless 11-14 years,8
0901030N0BBACAC,Mircera 100micrograms/0.3ml inj pre-filled syringes,8
21270002809,Sigvaris Style Transparent (15-20mmHg) tights closed toe plus,8
23941009682,Assura Soft Seal two piece ostomy system convex baseplate 40mm flange 21mm,8
23355603641,Welland Silhouette Vogue colostomy bag 25mm beige,8
20200000223,DreamSkin liner socks child 6 - 8 1/2,8
23963359666,Option hydrocolloid low profile soft convex urostomy bag 47mm plateau 30mm,8
23305951170,Vanilla Blush Coresitwell male hernia support girdle large VBCSWMGG3 grey,8
23944809831,Esteem Synergy two piece ostomy system stomahesive skin barrier with flexible collar 25mm,8
0408010Z0AABHBH,Phenytoin 300mg/5ml oral liquid,8
21270002796,Juzo Move class 2 (23-32mmHg) below knee open toe with silicone balance border,8
1305010AFBBAAAA,Toctino 10mg capsules,8
23603456132,"Pelican Select Afresh ileostomy bag with filter, standard 50mm opaque",8
21270002810,Sigvaris Style Transparent (15-20mmHg) tights open toe,8
23301023251,Comfizz Level I waistband with silicone grip XX large/XXX large white,8
21180000082,Constrictor ring size 2,8
1001010C0CNABAX,Misofen 75mg/200microgram gastro-resistant tablets,8
21010900862,HaemoFine hypodermic insulin needles for pre-filled / reusable pen injectors screw on 6mm/32gauge,8
22802958015,p.hold penis director normal,8
0503010AEAAAAAA,Raltegravir 400mg tablets,8
21020001389,WyCath uncoated catheter female taper tip 8Ch-12Ch,8
23600106055,Premium ileostomy bag 38mm,8
23605606261,"Welland FreeStyle Vie ileostomy bag with Dual Carb filter, medium 44mm",8
0401030T0AAABAB,Secobarbital sodium 100mg capsules,8
22903409085,"Elastic belt compatible with MK1, MK3, MK6 urinal system 80cm",8
23305951070,Vanilla Blush female support pantie girdle XXXX large white,8
0913206D0BBAAAA,TYR Lophlex LQ 10 liquid,8
131101000BMAPA0,Cutan Hand Sanitiser foam,8
23350103533,Colostomy bag with karaya 5 seal and filter 64mm,8
23940459693,"Softima 3S two piece ostomy system ileostomy bag with filter, midi beige 45mm",8
20100000640,Blue Dot plastic perforated medical tape 1.25cm,8
0408010C0AABFBF,Carbamazepine 120mg/5ml oral liquid,8
23353353528,Option colostomy bag plus 35mm clear,8
23301023134,Comfizz Level I junior boy support vest medium blue,8
23600106328,"Moderma Flex ileo bag + fltr, CeraPlus s/barr, adh bdr & Lock 'n' Roll closure, maxi 30mm transpt",8
21270002115,Juzo Expert custom fit class 3 (34-46mmHg) thigh length footless,8
0410020B0BBAEAU,Nicorette 15mg patches,8
0913261V0BDAEAD,Taranis low protein rusks,8
0209000L0BBAFAM,Persantin Retard 200mg capsules (Boehringer Ingelheim),8
23301023053,Comfizz Level I junior female support briefs medium white,8
21270001403,Juzo Expert custom fit class 3 (34-46mmHg) foot with open toe,8
0601022B0AAAMAM,Metformin 1g/5ml oral solution,8
0307000C0BRABAM,AceNAC 600mg tablets,8
20030400208,Biatain Super dressing (non-adhesive) 20cm x 20cm square,8
20030600115,Lyofoam Max dressing 15cm x 15cm square,8
0407020ADBRABAF,Renocontin 10mg modified-release tablets,8
20030900332,C-Foam Silicone Border dressing 10cm x 20cm,8
23301023263,Comfizz Level III two part support belt large 60mm,8
0104020P0BBAAAA,Imodium Plus caplets,8
0901030K0AAAEAE,Deferasirox 180mg tablets,8
0503010AEAAAEAE,Raltegravir 600mg tablets,8
20031600149,HydroTac dressing 10cm x 10cm,8
23603356285,Option Primo ileostomy bag with filter and soft covering to both sides 45mm opaque,8
0101012A0BBAAAA,Woodward's gripe water,8
23945609461,"Welland FreeStyle two piece ostomy system colostomy bag with Dual Carb filter, midi 55mm beige",8
21270000803,ActiLymph MTM Ease class 3 (34-46mmHg) thigh length open toe,8
0106040M0BKAAAA,VistaPrep oral powder 110g sachets,8
21270002967,Mediven cotton class 2 (23-32mmHg) below knee closed toe petite,8
23600106243,"Moderma Flex convex ileostomy bag with filter and Lock 'n' Roll closure, maxi 35mm transparent",8
0901030N0AAAAAA,Methoxy polyethylene glycol-epoetin beta 50microg/0.3ml inj,8
23303243031,Nu-Hope belt left medium 200mm,8
0208020W0BCAAA0,Alere INRatio testing strips,8
0205020G0AAADAD,Guanfacine 2mg tablets,8
23941009318,SenSura Flex two piece ostomy system baseplate 35mm 28mm,8
21270001049,Sigvaris MTM Style Semitransparent class 1 (18-21mmHg) below knee open toe,8
23303243010,Nu-Hope belt small 125mm,8
22302953009,Comfort sheath large 37mm,8
21270001420,Juzo Expert hip fastening belt at T for lymphoedema garment,8
23604806246,"Esteem+ convex ileostomy bag with filter and InvisiClose outlet, standard 38mm opaque",8
0309020H0BHABAH,Tixylix Toddler 750microlitres/5ml syrup,8
20031300057,Dermatix Fabric sheet 20cm x 30cm rectangular,8
21270001013,Sigvaris MTM Essential Comfortable class 2 (23-32mmHg) thigh length open toe with grip top,8
22802408004,Eurosleeve small,8
0406000B0AAADAD,Betahistine 8mg/5ml oral solution,8
20050400122,Sensotrach Alu Slit tracheostomy dressing 8cm x 10cm,8
1003020M0AAAAAA,Felbinac 3% gel,8
23301023124,Comfizz Level I unisex shallow support boxers medium/large white,8
20030800129,Cutimed Cavity dressing 15cm x 15cm,8
23350453672,Biotrol Softima colostomy bag with filter beige 45mm,8
23301023062,Comfizz Level I junior waistband medium white,8
0302000N0BDADBP,Flutiform K-haler 125microg/dose / 5microg/dose BA inhaler,8
21270001802,Juzo Dynamic Cotton custom fit class 1 (18-21mmHg) below knee closed toe,8
1001050A0AAACAC,Glucosamine hydrochloride 1.5g chewable tablets,9
21270002685,Haddenham Doktus MTO 5cm fine lace grip top for,9
23301023141,Comfizz Level I junior boy support vest small white,9
040702040BBAHAE,Zydol XL 200mg tablets,9
0101021B0BJABAH,Rennie Liquid Heartburn Relief oral suspension,9
23353453794,"Pelican Platinum with Vitamin E colostomy bag with filter, standard 45mm clear",9
21270002559,Haddenham Star Cotton MTO class 1 (18-21mmHg) thigh length closed toe with waist attachment left,9
23301023264,Comfizz Level III two part support belt extra large 60mm,9
0913461H0BBAAAA,Barkat gluten free home fresh baguettes,9
21270001542,Solidea Marilyn class 2 (25-32mmHg) thigh length open toe with silicone top,9
0206030Z0BDABAB,Ranogelan 500mg prolonged-release tablets,9
0802020T0AAAWAW,Tacrolimus 1mg granules sachets sugar free,9
23300263769,Suportx male high waist girdle with legs extra large white,9
20030100661,365 Non Adherent dressing 20cm x 30cm,9
23605906066,Esteem+ soft convex ileostomy bag 50mm plateau 45mm,9
23301023086,Comfizz Level III support belt XXX large 72mm,9
0102000ACAAAZAZ,Atropine 250micrograms/5ml oral liquid,9
0603020S0BBAAAA,Medrone 2mg tablets,9
1309000W0AAAAAA,Finasteride 1mg tablets,9
21270001057,Sigvaris MTM Style Semitransparent class 2 (23-32mmHg) below knee open toe,9
21010230180,e-Chamber La Petite Spacer,9
21270002672,Haddenham Doktus MTO class 3 (34-46mmHg) tights closed toe,9
1106000X0AAAFAF,Pilocarpine hydrochloride 0.1% eye drops,9
23353453741,"Pelican Platinum colostomy bag with filter, standard 30mm clear",9
21270000643,Altiven class 3 (34-46mmHg) below knee closed toe,9
22300103030,InView sheath extra 41mm,9
1306010T0AAABAB,Salicylic acid 3% / Sulfur 3% ointment,9
23850608504,Karaya gum washer extra hard 51mm x 22mm,9
23305951039,Vanilla Blush Level 2/3 female support briefs with legs XXXX large black,9
0906040N0AAEIEI,"Ergocalciferol 6,000units/5ml oral suspension",9
22302403018,Incontinence sheath extra large,9
23300703006,Dansac high output ostomy belt pack,9
190700000BBCQA0,ORA-Plus oral suspension,9
20100000630,Mediplast Zinc Oxide plaster 1.25cm,9
0410020C0AAACAC,Varenicline 1mg tablets and Varenicline 500microgram tablets,9
21270002535,Mediven Elegance soft abdominal panel for lymphoedema garment,9
23300000070,Suportx shield ostomy belt with Easy Peel fastening XX large 26cm left shield skin,9
